	Chrom	Gene Name	Strand	Start	End	Position	p-value	Ratio Difference	Absolute ratio difference	n1: rna	n2: rna	N1: rna	N2: rna
2655	chr17	RFFL	-	35005989	35012149	35009131	0.22914669353322784	0.1537672241658862	0.1537672241658862	23.91884150222788	20.811266709102483	68.08117958913188	105.34095427435388
2656	chr17	APPBP2	-	60443157	60447834	60445465	0.17842167821791677	-0.21619469154782753	0.21619469154782753	17.12478336221837	30.334488734835354	70.96960742929507	66.30603630223723
2657	chr17	UBE2G1	-	4269258	4282921	4272058	0.8773798587605249	-0.6803117970306927	0.6803117970306927	304.18857142857144	229.99964285714285	55.53042437632331	37.34861456319615
2658	chr17	KAT7	+	49827400	49835026	49829086	0.8935648671987494	-0.01662230619510096	0.01662230619510096	7.8351851851851855	8.707744107744107	128.48102016607353	112.20521945432978
2659	chr17	LIMD2	-	63695887	63698711	63697887	0.243203706940825	0.40169382882554194	0.40169382882554194	28.476	27.8195	31.321601941747574	54.82160194174757
2660	chr17	KRBA2	-	8358821	8370386	8366538	0.5062052068215717	-0.38619873265732696	0.38619873265732696	6.912271608137877	23.2392121290657	15.450883575883577	27.879158004158008
2661	chr17	TEX2	-	64147226	64149091	64147704	0.9980847315634218	0.008114114953102547	0.008114114953102547	61.75732217573222	37.50209205020921	119.08940158615718	73.46647440519106
2662	chr17	CNP	+	41973474	41977740	41974168	0.6619412891895261	0.05168226025483341	0.05168226025483341	148.93225083986562	116.23992161254199	357.3559077809798	318.3962536023055
2663	chr17	ZNF830	+	34961539	34963777	34962592	0.41979790123334426	-0.1549473789191308	0.1549473789191308	36.54683544303798	47.54177215189873	97.92687559354228	90.01519468186135
2664	chr17	TMEM199	+	28361156	28363683	28362181	0.1790102350586396	-0.1352708217107357	0.1352708217107357	36.93741677762983	35.31291611185087	173.46731707317073	101.41365853658534
2665	chr17	SLC25A39	-	44319627	44320116	44319915	0.1702547422095053	-0.07939354812994143	0.07939354812994143	401.5208333333333	445.0138888888889	868.9651741293533	821.8756218905471
2666	chr17	YWHAE	-	1344274	1345499	1344499	0.08753015641896925	-0.006580141269860319	0.006580141269860319	39.77333333333333	59.53333333333333	3449.513	3287.269
2667	chr17	XYLT2	+	50359968	50361185	50361002	0.29914890627811075	-0.26457235006339463	0.26457235006339463	43.77049180327869	66.34426229508196	78.71953578336557	80.84816247582205
2668	chr17	VPS53	-	508667	519298	516068	0.3198547834531746	-0.13695949683584457	0.13695949683584457	37.028239427104445	30.564112957708417	143.04272445820433	77.21702786377709
2669	chr17	LRRC59	-	50381237	50383235	50382653	0.37345090559355704	-0.4092252884939911	0.4092252884939911	1072.5056497175142	458.5699152542373	430.6116838487974	158.1340206185567
2670	chr17	TSEN54	+	75524261	75524735	75524600	0.9758350264988148	-0.0450131603977757	0.0450131603977757	123.02962962962962	117.38518518518518	115.15929203539824	105.43362831858408
2671	chr17	TNRC6C	+	78104484	78108835	78107326	0.7510761996781204	-0.12229232368856995	0.12229232368856995	1.5414181577203445	4.22001325381047	14.058761435608726	18.194933145672064
2672	chr17	SLC38A10	-	81244810	81246673	81245102	0.9882084823949502	-0.027068453659972347	0.027068453659972347	117.91438356164383	122.85958904109589	123.13876511775939	124.77593889242519
2673	chr17	SLC38A10	-	81250869	81251612	81251125	0.9031177146911697	0.06638249785485362	0.06638249785485362	69.3828125	70.76171875	98.19917864476386	110.5359342915811
2674	chr17	MPRIP	+	17180606	17192643	17185559	0.6093277767309357	0.08926440829071952	0.08926440829071952	95.60163749294185	77.04841897233202	181.07328891580863	175.62588330304868
2675	chr17	CSNK1D	-	82239018	82240062	82239326	0.9988431979023648	0.12417059563039956	0.12417059563039956	37.87012987012987	81.21428571428571	7.141304347826086	15.682065217391298
2676	chr17	CSNK1D	-	82242666	82246039	82244344	0.70714738516098	0.1887673994079906	0.1887673994079906	305.66090584028603	406.23063170441003	162.17286135693217	239.5203539823009
2677	chr17	PRR11	+	59201562	59206709	59205708	0.026580234836440973	-0.21476514217892656	0.21476514217892656	104.15284715284716	179.36363636363637	243.17583212735164	278.9187168355041
2678	chr17	PAFAH1B1	+	2681728	2685615	2682280	0.7680741926547435	0.04998063512823614	0.04998063512823614	255.56431784107946	256.70914542728633	400.3514492753623	436.3061594202899
2679	chr17	BLTP2	-	28614439	28615246	28614707	0.9920844237720456	-0.007341104674162213	0.007341104674162213	137.61567164179104	104.99253731343283	363.5788497217069	272.1113172541744
2680	chr17	SCO1	-	10672473	10681253	10675525	0.7788405869760158	0.05905254275941868	0.05905254275941868	44.89646133682831	22.0802752293578	142.3907122905028	86.16620111731844
2681	chr17	ABHD15	-	29560546	29563086	29561260	0.6896639403645892	0.0846293623966769	0.0846293623966769	21.264705882352942	27.644257703081234	62.06024096385542	107.14129244249726
2682	chr17	SKA2	-	59109856	59112345	59112043	0.890269172412227	0.021625763756215888	0.021625763756215888	164.95336076817557	112.44993141289437	499.12251655629143	364.0794701986755
2683	chr17	RAB11FIP4	+	31531615	31538211	31533015	0.8607663494928207	0.11142654481153103	0.11142654481153103	5.892994611239415	7.934565050038491	15.370714285714286	29.175
2684	chr17	CTC1	-	8224814	8228319	8226913	0.8583684885813341	0.055771539476846266	0.055771539476846266	25.133873272987138	39.95759885659838	67.9018492176387	127.10028449502134
2685	chr17	CBX4	-	79833155	79835395	79833497	0.9809797782328202	0.07773549513816302	0.07773549513816302	156.83040935672514	204.00584795321637	72.81822971548999	98.26923076923075
2686	chr17	MRPL10	-	47823271	47824458	47823600	0.46661029535518017	0.03945517773363483	0.03945517773363483	53.963525835866264	62.90577507598784	298.8962703962704	445.8636363636364
2687	chr17	SLC16A5	+	75105879	75106162	75106004	0.8722663876837196	0.09651656342429416	0.09651656342429416	52.34177215189873	117.9493670886076	60.232000000000006	152.68799999999996
2688	chr17	TTC19	+	16027373	16029404	16028167	0.5613344013868335	-0.033521023530580285	0.033521023530580285	155.03880355699272	422.59175424413905	560.4420654911839	1362.5062972292192
2689	chr17	UTP6	-	31860903	31863516	31863172	0.0014786335259320785	0.06619616681372084	0.06619616681372084	29.76773909211106	9.628470691934773	325.5610465116279	381.4912790697674
2690	chr17	UBE2O	-	76389455	76391613	76389795	0.8539831712294937	-0.10235171598613724	0.10235171598613724	94.19705882352942	117.43529411764706	105.22002200220022	117.7189218921892
2691	chr17	ZBTB4	-	7459377	7463890	7460157	0.9998020000353168	-0.0068890084433617105	0.0068890084433617105	479.14102564102564	731.7064102564102	162.04875435306724	246.89284757567634
2692	chr17	CNTD1	+	42809364	42811587	42810423	0.9798712080552076	0.06300572749623323	0.06300572749623323	112.64690721649484	121.15034364261169	73.2011331444759	82.08781869688386
2693	chr17	PHF23	-	7235037	7235840	7235247	0.0009645916403779548	-0.1148638731354068	0.1148638731354068	163.93333333333334	205.44285714285715	781.0269814502528	632.602023608769
2694	chr17	SECTM1	-	82321023	82322370	82321244	0.8008243139380167	-0.0038379241417228673	0.0038379241417228673	1.3981900452488687	2.3846153846153846	367.68738898756664	312.0985790408526
2695	chr17	TUBG1	+	42614843	42615238	42615024	0.955520914494017	-0.013476668395332125	0.013476668395332125	687.1401869158879	432.9018691588785	1200.4806629834254	738.9116022099447
2696	chr17	TOM1L2	-	17843510	17847783	17846853	0.9636519621841446	-0.05393878654293727	0.05393878654293727	116.28567155249776	177.15883936583907	104.69677419354839	152.11612903225807
2697	chr17	BRCA1	-	43044294	43045802	43044942	0.9768637869350234	-0.035520215856977844	0.035520215856977844	60.28395061728395	66.42129629629629	87.49651162790698	91.67790697674418
2698	chr17	NME1	+	51161727	51162168	51162041	0.019735966799561758	0.007292876827546831	0.007292876827546831	31.0	3.6850393700787403	3227.477707006369	1593.7738853503186
2699	chr17	HES7	-	8120591	8122037	8120988	0.3296805513502928	0.22340447484133816	0.22340447484133816	6.415617128463476	16.239294710327457	15.710200190657769	87.79504289799809
2700	chr17	CRK	-	1420692	1423650	1421445	0.1251736867217447	0.15879522757207287	0.15879522757207287	251.67596281540506	272.3585657370518	327.7691609977324	447.18594104308386
2701	chr17	DHX8	+	43523627	43525670	43524287	0.9876562919442625	0.017765718276431475	0.017765718276431475	68.02096890817064	70.90310918293565	124.85454545454546	134.53181818181818
2702	chr17	NUP88	-	5384832	5386269	5386037	0.7439399585141377	-0.05701450198898028	0.05701450198898028	93.50622406639005	76.40165975103734	247.8448275862069	175.92241379310343
2703	chr17	STAT3	-	42313323	42316851	42314864	0.011743624644067753	-0.5734481162624046	0.5734481162624046	482.36794289422454	556.6742375081116	307.7594363361853	260.03069954705586
2704	chr17	CWC25	-	38800440	38802206	38801217	0.8818146302175704	0.0663104219657632	0.0663104219657632	25.06177606177606	18.590733590733592	62.04347826086956	55.06268958543984
2705	chr17	ANKRD40	-	50693197	50696143	50694860	0.6650484530350407	-0.11264376671763199	0.11264376671763199	165.58208057727	166.04570054119063	211.59781761496492	185.48947778643804
2706	chr17	SLC43A2	-	1569253	1575765	1574405	0.9475715443558612	-0.03223264025348545	0.03223264025348545	2.563082298136646	3.0390139751552794	27.00955882352941	23.90514705882353
2707	chr17	FLCN	-	17219566	17221628	17221190	0.17024061431217424	-0.13791583018052478	0.13791583018052478	12.185344827586206	37.77093596059113	83.53196347031964	133.09360730593608
2708	chr17	USP36	-	78787380	78798551	78795677	0.7427232526184966	-0.026663645681727376	0.026663645681727376	5.101120887067615	9.812944437748584	102.89248434237996	128.7098121085595
2709	chr17	NCBP3	-	3802157	3813279	3811545	0.8412310370746023	0.04578079676323493	0.04578079676323493	49.04026416702173	51.08308478909246	136.14071510957325	162.45905420991926
2710	chr17	GPS1	+	82057052	82057470	82057366	0.9674795126435796	0.031227572886093236	0.031227572886093236	120.0	119.47115384615384	163.7547770700637	170.28980891719746
2711	chr17	INCA1	-	4988129	4988554	4988444	0.5615387558771476	-0.15057045668569308	0.15057045668569308	32.86984126984127	82.4920634920635	68.54545454545456	130.9181818181818
2712	chr17	MFSD11	+	76778187	76779341	76778677	0.1524852539398675	0.15216314152660537	0.15216314152660537	20.48343373493976	20.33433734939759	65.59183673469389	126.99183673469388
2713	chr17	TIMP2	-	78852976	78855864	78853703	0.2704646256758451	-0.09580741428243855	0.09580741428243855	1372.5612104539202	2274.8225584594225	1214.1439148542343	1855.0536788523837
2714	chr17	SENP3	+	7571372	7571969	7571866	0.08590690050021675	0.010250809355130897	0.010250809355130897	10.766990291262136	0.8932038834951457	916.6781376518219	597.5202429149798
2715	chr17	MED1	-	39404284	39410721	39406569	0.2052249514608122	-0.519742488305265	0.519742488305265	116.47352297592998	98.87308533916848	102.77817919075143	59.81454720616571
2716	chr17	NARF	+	82487915	82490537	82488227	0.917631253803885	0.007463107351306376	0.007463107351306376	17.54069264069264	15.202164502164502	324.875	326.72435897435895
2717	chr17	TACO1	+	63607801	63608365	63608242	0.34795834883470594	0.139440886924021	0.139440886924021	215.21951219512195	115.82926829268293	297.19501133786844	198.09070294784584
2718	chr17	MRPL38	-	75898643	75898986	75898742	0.6425218412942217	-0.056468946213951654	0.056468946213951654	153.8181818181818	157.59595959595958	371.8606557377049	335.2295081967213
2719	chr17	B9D1	-	19334694	19337748	19336539	0.281062066869812	7.883674574371327	7.883674574371327	103.68834688346884	145.95555555555555	6.784946236559136	19.72787427626136
2720	chr17	RSKR	-	28607962	28610699	28609206	0.9620369611555727	-0.05939485330597927	0.05939485330597927	33.77170418006431	38.92604501607717	50.559276624246486	53.51707970529135
2721	chr17	ANAPC11	+	81899919	81900533	81900027	0.20467767118677926	-0.052703793838645985	0.052703793838645985	423.6798418972332	379.7193675889328	1271.0740740740741	983.6574074074074
2722	chr17	SRP68	-	76038784	76039933	76039110	0.7593190461732755	0.026948432489265844	0.026948432489265844	42.23006134969325	26.04601226993865	279.7995139732685	210.0801944106926
2723	chr17	NCOR1	-	16029156	16032483	16031963	0.4360986817027721	0.11983125300439046	0.11983125300439046	31.42037762736017	35.59779123619523	79.94807692307693	130.3096153846154
2724	chr17	MRM3	+	791533	792509	792336	0.7375607522799872	0.06213755772608942	0.06213755772608942	320.8959537572254	211.0	443.4919053549191	319.0062266500622
2725	chr17	GLOD4	-	759329	760238	759639	0.798886951067036	-0.028657310158153093	0.028657310158153093	627.1	825.741935483871	1014.6076794657764	1276.7979966611022
2726	chr17	PSME3	+	42841497	42843760	42843243	0.16129668231762317	-0.06722737036163293	0.06722737036163293	222.52417794970987	110.96905222437137	943.7164948453608	366.20675830469645
2727	chr17	PDK2	+	50105884	50106371	50106281	0.001414688509232596	0.7512587290228715	0.7512587290228715	88.36666666666666	62.644444444444446	65.7984886649874	105.86649874055416
2728	chr17	PDK2	+	50109956	50112152	50111278	0.9997194289022583	-0.001321412821342502	0.001321412821342502	3.2700228832951943	7.374141876430206	40.81996974281391	90.55824508320727
2729	chr17	SAP30BP	+	75706339	75708059	75707669	0.6521414723644233	0.07303862632791513	0.07303862632791513	68.65641025641025	51.44871794871795	169.57067669172932	155.03834586466166
2730	chr17	PSMD11	+	32480488	32483319	32480631	0.6369007112728151	-0.039812539219670984	0.039812539219670984	425.80877976190476	219.67782738095238	1057.7132867132866	496.57342657342656
2731	chr17	ABCC3	+	50691091	50692253	50691672	0.8270184785701746	0.01244432865359672	0.01244432865359672	2.4629948364888126	5.731497418244406	74.49913941480206	278.0068846815835
2732	chr17	ACOX1	-	75941506	75946795	75945598	0.9553103400979506	0.04392423000444767	0.04392423000444767	31.870967741935484	32.193548387096776	63.687552213868	70.52213868003344
2733	chr17	NMT1	+	45105618	45109016	45105992	0.9523337027818916	-0.013472647858112807	0.013472647858112807	223.09920634920636	184.06646825396825	614.4117647058823	488.7807486631015
2734	chr17	KPNB1	+	47682403	47685505	47684656	0.004324990930995648	0.08722642035172261	0.08722642035172261	118.13309776207302	55.12485276796231	588.2356857523303	485.2552152685309
2735	chr17	UBB	+	16381901	16382745	16382316	0.011706838503476775	-0.04028361152838256	0.04028361152838256	16034.23076923077	17089.00699300699	18366.39518072289	18711.2
2736	chr17	SAT2	-	7626233	7626614	7626537	0.002718923604582113	0.19588017330189023	0.19588017330189023	653.2598684210526	999.9111842105264	699.5974025974027	1355.1038961038962
2737	chr17	MRPS7	+	75265701	75266376	75266185	4.9051259691202226e-05	-0.6487662661413562	0.6487662661413562	358.8586387434555	391.15706806282725	354.27892561983475	235.39669421487605
2738	chr17	CCDC137	+	81672494	81673899	81673381	0.15584114554273978	-0.3469417537609285	0.3469417537609285	221.94787644787644	198.77220077220076	208.4520856820744	140.80496054114994
2739	chr17	TRIM37	-	58982648	58982921	58982716	0.006031782868411105	0.6194419569450366	0.6194419569450366	18.955882352941178	2.735294117647059	26.595121951219507	29.31219512195122
2740	chr17	HOXB7	-	48607231	48608095	48607722	0.843447227155455	0.04889730229806566	0.04889730229806566	213.65784114052954	281.0835030549898	292.348525469169	412.18498659517434
2741	chr17	CISD3	+	38733275	38735605	38734097	0.0018608105586363963	-1.0543776602125319	1.0543776602125319	89.63925729442971	152.65649867374006	90.32603406326032	74.58394160583941
2742	chr17	ZSWIM7	-	15976559	15978163	15977733	0.7243624253671469	0.04217766558659666	0.04217766558659666	59.965076660988075	66.5366269165247	211.04418604651164	274.99302325581397
2743	chr17	ZNF207	+	32369598	32381885	32370046	0.9605953895337351	-0.0030490926725114387	0.0030490926725114387	41.823464819663826	41.85294366078216	898.6696428571429	844.0066964285716
2744	chr17	SOCS7	+	38395847	38405593	38403960	0.9204439499978257	-0.40726842950292763	0.40726842950292763	26.322718922229026	42.590324556031845	12.808332306175277	17.296314556884013
2745	chr17	CENPX	-	82018702	82019219	82018870	0.6129115813864228	-0.08048610562222924	0.08048610562222924	350.92857142857144	182.3154761904762	544.458452722063	251.45845272206304
2746	chr17	TNFAIP1	+	28344363	28347009	28345064	0.8168467302985394	-0.09203326202510431	0.09203326202510431	202.65758354755783	293.2293059125964	192.8716119828816	256.5948644793152
2747	chr17	KRT10	-	40818116	40818482	40818349	0.2732655479743369	0.3234419079528996	0.3234419079528996	622.1502145922747	316.0386266094421	322.1578947368421	196.57142857142856
2748	chr17	SRSF2	-	76734114	76736464	76734837	2.1895568641738517e-05	0.3687683459870663	0.3687683459870663	1997.82295988935	1174.8091286307053	1248.1813153042408	953.719114935464
2749	chr17	SREBF1	-	17811333	17812851	17812078	0.6199173561389544	0.06957450127279863	0.06957450127279863	75.65503355704698	88.8738255033557	179.34928848641655	252.2988357050453
2750	chr17	MYO1C	-	1464185	1465752	1465371	0.3276596236152227	0.08499819646783735	0.08499819646783735	898.2377740303541	996.2529510961214	955.1837270341207	1164.6850393700788
2751	chr17	SMARCD2	-	63832080	63832991	63832320	0.39300464671484486	0.04959453863346944	0.04959453863346944	27.079166666666666	14.029166666666667	204.16840536512672	168.95081967213116
2752	chr17	SRSF1	-	58000918	58005973	58005022	0.654881148413557	-0.029561970003109728	0.029561970003109728	713.640350877193	505.5667641325536	1611.6424815983175	1070.2881177707677
2753	chr17	SLC25A11	-	4937129	4937896	4937308	0.21851160834174746	-0.02807645106538534	0.02807645106538534	26.28491620111732	33.55307262569833	553.030612244898	443.7925170068027
2754	chr17	DDX42	+	63817693	63819317	63818994	0.37415309840467503	-0.17120018340185728	0.17120018340185728	294.4860681114551	332.78018575851394	300.4573405073021	289.04073789392777
2755	chr17	PIP4K2B	-	38765690	38769771	38767342	0.9279214924774304	0.05302492788024116	0.05302492788024116	84.3680387409201	99.47154963680387	114.78097982708934	145.85055578427335
2756	chr17	TMUB2	+	44190500	44191929	44191627	0.988372822787232	-0.00747088775205601	0.00747088775205601	62.47682119205298	80.04635761589404	245.66548358473824	305.768411712511
2757	chr17	SAMD14	-	50110039	50113048	50111110	0.9978280565446763	0.5895826295127318	0.5895826295127318	47.29038281979459	98.77591036414566	3.4742002063983506	7.585139318885453
2758	chr17	UNC119	-	28546706	28547849	28547003	0.7466695772234266	-0.14801890987371114	0.14801890987371114	85.31313131313131	96.38047138047138	98.64657210401892	95.15721040189125
2759	chr17	PSMD12	-	67337915	67341052	67340471	0.6599390723541341	0.042616265743920856	0.042616265743920856	65.19405320813772	44.936619718309856	270.6781411359725	226.67986230636834
2760	chr17	FZD2	+	44557483	44561262	44560539	7.714307677405208e-05	-0.44285913322656145	0.44285913322656145	262.7593360995851	455.77455048409405	351.0687172774868	382.58115183246065
2761	chr17	GJC1	-	44798447	44805837	44804335	0.8450401239250329	-0.04099076503213006	0.04099076503213006	106.6985394021739	103.77241847826087	261.2276964047936	230.8921438082557
2762	chr17	KIF1C	+	5023467	5028401	5024372	0.5090956563957318	0.020808496400441148	0.020808496400441148	89.81012658227849	53.732191610821545	816.1657458563536	602.1723756906077
2763	chr17	UTP18	+	51296964	51297933	51297004	0.48965187576117486	0.03644348744786072	0.03644348744786072	50.60172228202368	47.03982777179763	315.85	380.07500000000005
2764	chr17	SARM1	+	28396156	28404049	28398157	0.7261196504109485	0.06286727638324943	0.06286727638324943	14.899864222674813	17.762050237610318	62.86706646676661	101.99950024987507
2765	chr17	TBC1D16	-	79932342	79941107	79935667	0.30818577798100144	0.14776020389907882	0.14776020389907882	36.483308270676694	21.089323308270675	93.48216911764706	86.96268382352942
2766	chr17	PPM1E	+	58979973	58985179	58982838	0.999628234429924	-0.01058639241968451	0.01058639241968451	14.864587782998719	17.608287056813328	18.299127399650963	21.397905759162303
2767	chr17	MNT	-	2384072	2387649	2385238	0.6641894840001217	-0.6158972926856947	0.6158972926856947	104.95025728987993	271.7984562607204	38.704272086271246	81.68270427208626
2768	chr17	HDAC5	-	44076752	44078415	44078298	0.5145703318741797	0.09259231931951874	0.09259231931951874	3.0181112548512288	7.61254851228978	18.213675213675213	104.11965811965813
2769	chr17	UBE2Z	+	48926963	48929056	48928350	0.043032893321402546	-0.19076573741656055	0.19076573741656055	493.63172804532576	634.2606232294618	598.0086517664023	624.1341023792359
2770	chr17	HOXB3	-	48548869	48551181	48549867	0.15602074682737715	-0.5670125718286261	0.5670125718286261	260.8797595190381	472.2304609218437	137.5	191.6270928462709
2771	chr17	SPECC1	+	20232199	20239430	20237026	0.6343587943604712	-1.188466969008748	1.188466969008748	47.03910149750416	74.35024958402663	17.293142738761134	19.022374145431954
2772	chr17	EXOC7	-	76081015	76083750	76083580	0.48664311100025615	-0.164296355791407	0.164296355791407	130.6288499025341	134.1497076023392	175.32941176470587	147.5235294117647
2773	chr17	RSAD1	+	50484743	50485974	50485726	0.11528184786068618	0.1683822758574257	0.1683822758574257	193.07258064516128	168.70564516129033	277.6887080366226	320.18413021363176
2774	chr17	DRG2	+	18107153	18107969	18107333	0.029500750638923635	-0.2431278260928707	0.2431278260928707	105.62421383647799	140.2940251572327	230.9777777777778	200.30000000000004
2775	chr17	DUSP3	-	43766124	43769814	43766699	0.26413572076547825	-0.20381838046524803	0.20381838046524803	181.46608695652174	306.89217391304345	210.8256821829856	288.2812199036918
2776	chr17	PPM1D	+	60662994	60666280	60664441	0.9691407627366371	0.01970800434678613	0.01970800434678613	5.949972811310495	3.760195758564437	48.14996544574983	36.203178991015896
2777	chr17	TRIM25	-	56887908	56892229	56888573	0.9783451146841337	-0.03963359409072087	0.03963359409072087	247.82105263157894	341.196992481203	173.19693654266962	232.0284463894967
2778	chr17	H3-3B	-	75776433	75778723	75777921	0.9426078337707721	0.004374038474555503	0.004374038474555503	300.95497311827955	305.81182795698925	2026.0798004987532	2121.2406483790523
2779	chr17	ALDH3A2	+	19673150	19677596	19675681	0.2312150615410004	2.3100440283490347	2.3100440283490347	143.25639686684073	125.2355091383812	24.24693796918214	34.80521532990913
2780	chr17	BPTF	+	67982251	67984378	67982529	0.05135755504501572	-0.7231288773600562	0.7231288773600562	10.638723634396971	17.25851811790157	33.14028776978418	16.528776978417266
2781	chr17	EVI2A	-	31316409	31319023	31318302	0.43231728588697194	-0.15186999306108054	0.15186999306108054	7.631273111463286	50.31114632857898	37.02357836338419	140.5381414701803
2782	chr17	SNF8	-	48929315	48930612	48930361	0.20217549351496714	0.041513491405479296	0.041513491405479296	27.26768642447419	20.505736137667306	272.9282868525896	351.1593625498008
2783	chr17	STX8	-	9250470	9250645	9250549	0.0004802698175296409	0.2556264818587074	0.2556264818587074	359.26582278481015	197.21518987341773	493.1145833333333	417.00000000000006
2784	chr17	GABARAP	-	7240007	7240919	7240415	0.25388685253892573	0.0027482617424544834	0.0027482617424544834	18.67401960784314	12.901960784313726	3036.6309523809523	3793.218253968254
2785	chr17	RNASEK	+	7014144	7014532	7014370	0.0063992202772210115	-0.046267956614520545	0.046267956614520545	948.425925925926	1040.320987654321	3598.159292035398	3357.451327433628
2786	chr17	ARHGAP23	+	38509943	38512385	38511291	0.9415975727482859	-3.0001065928864055	3.0001065928864055	56.43692870201097	67.5255941499086	4.919881305637979	4.666172106824931
2787	chr17	ALYREF	-	81887834	81888145	81887968	0.0630043439997556	-0.1802891890307018	0.1802891890307018	175.8134328358209	141.90298507462686	382.42937853107344	221.71751412429379
2788	chr17	VEZF1	-	57971551	57974900	57973765	0.4184644156685242	-0.17545487037811303	0.17545487037811303	67.41689250225835	75.75519421860885	124.80440528634361	105.85726872246697
2789	chr17	NPEPPS	+	47621767	47623276	47623027	0.7346003821974751	0.05680676465335155	0.05680676465335155	147.4578313253012	143.28514056224898	277.20952380952383	301.5706349206349
2790	chr17	EIF4A1	+	7578341	7579006	7578718	0.18574754689517586	-0.03721359718507877	0.03721359718507877	2059.4826388888887	2303.6979166666665	3954.129973474801	4128.068965517241
2791	chr17	LRRC37B	+	32053265	32053487	32053423	0.31522544475472125	0.476006310455274	0.476006310455274	27.875	49.875	23.360759493670884	69.5379746835443
2792	chr17	TMEM97	+	28326533	28328685	28328222	7.41928442011346e-08	-0.3193827950309341	0.3193827950309341	224.04535637149027	318.45572354211663	590.951450562463	455.9076376554174
2793	chr17	MED31	-	6643310	6644659	6644277	0.9903732872048335	-0.002799447959581397	0.002799447959581397	53.7559462254395	31.688728024819028	633.7539267015707	361.6570680628272
2794	chr17	LUC7L3	+	50750500	50756219	50752703	0.14124056461289483	0.06289021176496097	0.06289021176496097	16.536689419795223	9.802616609783845	145.82206082614618	194.06128007262822
2795	chr17	GRB2	-	75318075	75320553	75319457	0.39233577204212816	-0.19640419865949355	0.19640419865949355	466.61432706222865	349.8958031837916	379.0848540145986	245.14507299270076
2796	chr17	SYNGR2	+	78171509	78172964	78172718	0.9500020885750372	-0.0033538389968004734	0.0033538389968004734	14.325203252032521	12.646341463414634	569.4896608767576	443.60215053763443
2797	chr17	FBXL20	-	39252662	39261567	39260604	0.9870206501812023	0.014126491703736949	0.014126491703736949	12.25232938806346	27.49559304960967	51.833852544132924	123.71443406022847
2798	chr17	CDK12	+	39530603	39534544	39533071	0.8145350444383651	0.1384871849340099	0.1384871849340099	44.95723014256619	27.21181262729124	59.15518638573744	43.784035656401954
2799	chr17	SDF2	-	28648345	28649276	28648591	0.8584502637225468	0.0017928943203142985	0.0017928943203142985	1.6300813008130082	0.5772357723577236	510.2189781021898	411.73138686131387
2800	chr17	RPA1	+	1897070	1900082	1897842	0.05935507601017071	-0.035560171314161365	0.035560171314161365	124.18035714285715	138.5375	1265.4352331606217	1036.238341968912
2801	chr17	TLK2	+	62612391	62615481	62614101	0.4320338542019546	0.15217154101359115	0.15217154101359115	32.78695652173913	19.542028985507248	74.953216374269	68.50584795321637
2802	chr17	TMEM101	-	44011187	44012236	44011498	0.0052870766848804275	-0.25091392873059504	0.25091392873059504	103.7781350482315	200.9807073954984	252.8807588075881	303.91869918699194
2803	chr17	CYB561	-	63432303	63434594	63433065	0.833567217550896	0.13515070435513166	0.13515070435513166	400.7965879265092	332.4475065616798	213.9640287769784	191.27665140614783
2804	chr17	SYNRG	-	37514806	37519071	37518501	0.9752701552507802	0.042166004108297794	0.042166004108297794	10.34912043301759	12.254127198917455	25.794736842105266	34.12982456140351
2805	chr17	CBX8	-	79792131	79795558	79794519	0.988356650936382	-0.026418004156229524	0.026418004156229524	3.5988274706867673	4.282663316582915	17.482194417709337	18.437921077959576
2806	chr17	SLC25A10	+	81719975	81721012	81720850	0.6323148902550477	-0.06818301130149065	0.06818301130149065	39.5679012345679	36.25308641975309	163.6822857142857	116.976
2807	chr17	ALKBH5	+	18208218	18209954	18209666	0.03441792589749321	0.1037714723032721	0.1037714723032721	1003.09375	506.5763888888889	1569.7513812154693	946.4419889502763
2808	chr17	KIAA0753	-	6578146	6579864	6578482	0.5505406300079352	-0.13460292260728096	0.13460292260728096	32.80952380952381	53.416666666666664	82.44573082489146	100.30246020260492
2809	chr17	RHOT1	+	32224615	32225727	32225475	0.24146794297038968	-0.31292201361545724	0.31292201361545724	32.65079365079365	59.78968253968254	62.23720930232559	71.3872093023256
2810	chr17	NXN	-	799309	801131	799616	0.9947802458332734	-0.012791893605555549	0.012791893605555549	484.671009771987	398.4495114006515	394.0851485148514	320.64356435643566
2811	chr17	PCGF2	-	38733897	38735600	38735034	0.6924249759475471	0.13510972367369423	0.13510972367369423	82.87071240105541	129.4617414248021	92.59717314487631	170.3780918727915
2812	chr17	NOG	+	56593698	56595611	56595211	0.9426006594020568	0.22201572266866343	0.22201572266866343	48.575	22.4325	28.59087904824851	15.18836748182419
2813	chr17	NLK	+	28194581	28196381	28194758	0.999153422109364	0.010912359171621588	0.010912359171621588	46.03820086260012	53.43191620455946	48.42372881355932	56.853107344632775
2814	chr17	CAVIN1	-	42402448	42405388	42403630	0.10935429668042436	-0.12528821046709515	0.12528821046709515	2150.6751269035535	1290.451776649746	1977.1331058020482	1063.7963594994312
2815	chr17	TAOK1	+	29542560	29551903	29545076	0.5194797470654402	-0.4853172184979402	0.4853172184979402	47.32884136516772	56.12875347883404	40.650238473767885	34.02543720190779
2816	chr17	DHX33	-	5440916	5444513	5442268	0.924905419482144	-0.045105665355663405	0.045105665355663405	393.7544378698225	443.9519230769231	355.445434298441	385.07973273942093
